isbn13,isbn10,title,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,title_and_subtitle,tagged_description,simple_categories,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,neutral,optimism,pride,realization,relief,remorse,sadness,surprise
9780006483892,0006483895,Murder in LaMut,Raymond E. Feist;Joel Rosenberg,Adventure stories,http://books.google.com/books/content?id=I2jbBlMHlAMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Available in the U.S. for the first time, this is the second volume in the exceptional Legends of the Riftwar series from ""New York Times""-bestselling authors Feist and Rosenberg.",2003.0,3.7,337.0,5083.0,Murder in LaMut,"9780006483892 Available in the U.S. for the first time, this is the second volume in the exceptional Legends of the Riftwar series from ""New York Times""-bestselling authors Feist and Rosenberg.",Fiction,0.030208049342036247,0.0019162875832989812,0.005100227426737547,0.008460362441837788,0.133173868060112,0.0011498962994664907,0.003334319917485118,0.0019859352614730597,0.001569218817166984,0.005593900103121996,0.009044048376381397,0.002779544796794653,0.0008764708763919771,0.024920403957366943,0.0022661960683763027,0.0017668413929641247,0.0005312756984494627,0.007917039096355438,0.00233250018209219,0.0005768203409388661,0.9665552973747253,0.003532027592882514,0.00358057813718915,0.046010833233594894,0.002131514251232147,0.0004028234106954187,0.002449902705848217,0.007243114989250898
9780006483908,0006483909,Jimmy the Hand,Raymond E. Feist;S. M. Stirling,Fantasy fiction,http://books.google.com/books/content?id=hV4-oITYFN8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Jimmy the Hand, boy thief of Krondor, lived in the shadows of the city. Though gifted beyond his peers, Jimmy is merely a pickpocket with potential--until he aids Prince Arutha in the rescue of Princess Anita from Duke Guy du Bas-Tyra, and runs afoul of ""Black Guy's"" secret police. Facing a choice between disappearing on his own or in a weighted barrel at the bottom of Krondor's harbor, Jimmy chooses the former. Forced to flee the only home he's ever known, Jimmy finds himself among the unsuspecting rural villagers of Land's End, where he hopes to prosper with his talents for con and thievery. But Land's End is home to many who tread the crooked path--and to a dark, dangerous presence even the local smugglers don't recognize. And suddenly Jimmy's youthful bravado and courage are leading him into the maw of chaos . . . and, quite possibly, to his doom.",2003.0,3.95,368.0,5579.0,Jimmy the Hand,"9780006483908 Jimmy the Hand, boy thief of Krondor, lived in the shadows of the city. Though gifted beyond his peers, Jimmy is merely a pickpocket with potential--until he aids Prince Arutha in the rescue of Princess Anita from Duke Guy du Bas-Tyra, and runs afoul of ""Black Guy's"" secret police. Facing a choice between disappearing on his own or in a weighted barrel at the bottom of Krondor's harbor, Jimmy chooses the former. Forced to flee the only home he's ever known, Jimmy finds himself among the unsuspecting rural villagers of Land's End, where he hopes to prosper with his talents for con and thievery. But Land's End is home to many who tread the crooked path--and to a dark, dangerous presence even the local smugglers don't recognize. And suddenly Jimmy's youthful bravado and courage are leading him into the maw of chaos . . . and, quite possibly, to his doom.",Fiction,0.2707761228084564,0.0028949633706361055,0.003688822267577052,0.022497352212667465,0.08354182541370392,0.008976011537015438,0.02148921974003315,0.0032088018488138914,0.10683160275220871,0.09614239633083344,0.02957470715045929,0.004374614451080561,0.002833528909832239,0.02038169838488102,0.1126551628112793,0.002497188514098525,0.0021396188531070948,0.016907192766666412,0.00200188672170043,0.006911368574947119,0.9619303345680237,0.34407737851142883,0.023412562906742096,0.05683848261833191,0.006391520611941814,0.005012079142034054,0.044749666005373,0.009015570394694805
9780006486145,0006486142,Well of Darkness,Margaret Weis;Tracy Hickman,,http://books.google.com/books/content?id=XrwaAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Gareth is just a frightened young lad when he is drafted in to be the whipping-boy for the unruly Prince Dagnarus. Yet as they grow to be men, an unshakable bond is formed. And it is their destiny for them to become the two most powerful - and feared - men in the kingdom. But when Dagnarus decides to become a knight himself, he begins a chain of evil events that threaten to destroy the entire kingdom. Only by uniting the Sovereign Stone can peace be restored, and it is up to Dagnarus' brother Helmos to try to achieve this impossible task, using his father's soldiers against his brother's army. All the while, Gareth is gaining mastery over the sinister Void magic, and he is devoted to helping his childhood companion.. This gripping story of magical power and corruption takes the unique viewpoint of focusing on the evil characters, as we follow them from boys to men. Filled with action, suspense and wonderfully imaginative characters, Water From the Well of Darkness is set to elevate the careers of bestselling authors Weis & Hickman to spectacular new heights.",2001.0,3.66,599.0,68.0,Well of Darkness,"9780006486145 Gareth is just a frightened young lad when he is drafted in to be the whipping-boy for the unruly Prince Dagnarus. Yet as they grow to be men, an unshakable bond is formed. And it is their destiny for them to become the two most powerful - and feared - men in the kingdom. But when Dagnarus decides to become a knight himself, he begins a chain of evil events that threaten to destroy the entire kingdom. Only by uniting the Sovereign Stone can peace be restored, and it is up to Dagnarus' brother Helmos to try to achieve this impossible task, using his father's soldiers against his brother's army. All the while, Gareth is gaining mastery over the sinister Void magic, and he is devoted to helping his childhood companion.. This gripping story of magical power and corruption takes the unique viewpoint of focusing on the evil characters, as we follow them from boys to men. Filled with action, suspense and wonderfully imaginative characters, Water From the Well of Darkness is set to elevate the careers of bestselling authors Weis & Hickman to spectacular new heights.",Fiction,0.6197413206100464,0.003526463406160474,0.021710438653826714,0.04250285029411316,0.35282808542251587,0.20638781785964966,0.003164853435009718,0.002981137251481414,0.0453500971198082,0.026998765766620636,0.012622524052858353,0.015236533246934414,0.003024964826181531,0.1186625137925148,0.34298938512802124,0.006219995673745871,0.0019352748058736324,0.011269898153841496,0.006103877443820238,0.009923874400556087,0.9549601674079895,0.1989593356847763,0.007740513421595097,0.06631328165531158,0.01196256373077631,0.001909018261358142,0.03023414872586727,0.0043572839349508286
9780006490456,000649045X,Witness for the Prosecution & Selected Plays,Agatha Christie,English drama,http://books.google.com/books/content?id=_9u7AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Newly-Jacketed Edition Designed To Celebrate The 50Th Anniversary Of Christie S Faultlessly Plotted Witness For The Prosecution And Other Outstanding Plays. The Perfect Complement To The Latest Edition Of The Mousetrap And Selected Plays (50Th Aniversary Edition). Headlining This Book Is Witness For The Prosecution Christie S Highly Successful Stage Play Which Won The New York Drama Critics Circle Award For Best Foreign Play. A Stunning Courtroom Drama, It Tells The Story Of A Scheming Wife Testifying Against Her Husband In A Shocking Murder Trial. The Wild Beauty Of A Seaside House Perched High On The Devonshire River Tern Provides A Stunning Back-Drop In Towards Zero As A Psychopathic Murderer Homes In On The Unsuspecting Victims. Passion, Murder And Love Are The Deadly Ingredients In Verdict, Making It One Of Christie S More Unusual Thrillers And Prompting Her To Label It The Best Play I Have Written With The Exception Of Witness For The Prosecution . Go Back For Murder Tells The Story Of The Young And Feisty Carla Who, Orphaned At The Tender Age Of Five, Discovers Her Mother Was Imprisioned For Murdering Her Father And Determines To Prove Her Innocence.",1995.0,4.05,352.0,3908.0,Witness for the Prosecution & Selected Plays,"9780006490456 Newly-Jacketed Edition Designed To Celebrate The 50Th Anniversary Of Christie S Faultlessly Plotted Witness For The Prosecution And Other Outstanding Plays. The Perfect Complement To The Latest Edition Of The Mousetrap And Selected Plays (50Th Aniversary Edition). Headlining This Book Is Witness For The Prosecution Christie S Highly Successful Stage Play Which Won The New York Drama Critics Circle Award For Best Foreign Play. A Stunning Courtroom Drama, It Tells The Story Of A Scheming Wife Testifying Against Her Husband In A Shocking Murder Trial. The Wild Beauty Of A Seaside House Perched High On The Devonshire River Tern Provides A Stunning Back-Drop In Towards Zero As A Psychopathic Murderer Homes In On The Unsuspecting Victims. Passion, Murder And Love Are The Deadly Ingredients In Verdict, Making It One Of Christie S More Unusual Thrillers And Prompting Her To Label It The Best Play I Have Written With The Exception Of Witness For The Prosecution . Go Back For Murder Tells The Story Of The Young And Feisty Carla Who, Orphaned At The Tender Age Of Five, Discovers Her Mother Was Imprisioned For Murdering Her Father And Determines To Prove Her Innocence.",Fiction,0.6484652757644653,0.003993693273514509,0.00293043558485806,0.006605400238186121,0.3963834047317505,0.00260230153799057,0.005583752412348986,0.015431854873895645,0.003022555261850357,0.011261984705924988,0.009044048376381397,0.006797421257942915,0.005984507035464048,0.030993878841400146,0.02175668440759182,0.007219976279884577,0.00399073725566268,0.005677146837115288,0.006159208714962006,0.001972752623260021,0.9549601674079895,0.008724880404770374,0.006199079565703869,0.05528369918465614,0.0018083861796185374,0.0013835824793204665,0.029458973556756973,0.6510246992111206
9780006496434,0006496431,The Little House,Philippa Gregory,Country life,http://books.google.com/books/content?id=rbvUPps9vKsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"It was easy for Elizabeth. She married the man she loved. It was harder for Ruth. She married Elizabeth's son and then found that, somehow, she could never quite measure up. This thriller examines what women want and what they fear, as Ruth confronts the shifting borders of her own sanity.",1998.0,3.66,368.0,1832.0,The Little House,"9780006496434 It was easy for Elizabeth. She married the man she loved. It was harder for Ruth. She married Elizabeth's son and then found that, somehow, she could never quite measure up. This thriller examines what women want and what they fear, as Ruth confronts the shifting borders of her own sanity.",Fiction,0.013028115034103394,0.0017844847170636058,0.005257716402411461,0.03179425746202469,0.20714887976646423,0.009729154407978058,0.0023673244286328554,0.002574041485786438,0.005674964748322964,0.4601277709007263,0.019564323127269745,0.003945736680179834,0.006695247255265713,0.01303339097648859,0.01053907722234726,0.0017850676085799932,0.013992615044116974,0.06798554211854935,0.7568531036376953,0.00457091024145484,0.9549601674079895,0.005239102523773909,0.00242781825363636,0.04466196522116661,0.003384270239621401,0.009623708203434944,0.8155719637870789,0.003561576595529914
9780006496878,0006496873,Mystical Paths,Susan Howatch,English fiction,http://books.google.com/books/content?id=by4ytBy63o0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1968 finds Nicholas Darrow wrestling with personal problems. How can he marry Rosalind when he is unable to avoid promiscuity? How can he become a priest when he finds it so difficult to live as one? And can he break his dangerous dependence on his father?,1996.0,4.23,576.0,1023.0,Mystical Paths,9780006496878 1968 finds Nicholas Darrow wrestling with personal problems. How can he marry Rosalind when he is unable to avoid promiscuity? How can he become a priest when he finds it so difficult to live as one? And can he break his dangerous dependence on his father?,Nonfiction,0.0026963097043335438,0.003538726596161723,0.007115904241800308,0.0334618017077446,0.013971100561320782,0.021170061081647873,0.4099845290184021,0.5257846117019653,0.00291250622831285,0.039305683225393295,0.016435667872428894,0.0028949384577572346,0.0035994690842926502,0.0012886273907497525,0.011826800182461739,0.0016778397839516401,0.014941112138330936,0.005522724241018295,0.0030633644200861454,0.008603504858911037,0.43787574768066406,0.005293294321745634,0.0005894026253372431,0.01646871492266655,0.0034500276669859886,0.014094710350036621,0.5694310665130615,0.006854915991425514
9780006496892,000649689X,Glittering Images,Susan Howatch,English fiction,http://books.google.com/books/content?id=rDHbn0ORKhQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"It is 1937, and Charles Ashworth, a Canon to the Archbishop of Canterbury, is sent to untangle a web of self-delusion and corruption at the episcopal palace of the charismatic Bishop of Starbridge.",1996.0,4.07,512.0,2045.0,Glittering Images,"9780006496892 It is 1937, and Charles Ashworth, a Canon to the Archbishop of Canterbury, is sent to untangle a web of self-delusion and corruption at the episcopal palace of the charismatic Bishop of Starbridge.",Nonfiction,0.00497800949960947,0.0012488383799791336,0.001534470939077437,0.011366717517375946,0.022920334711670876,0.0008596854167990386,0.0041454206220805645,0.000984524260275066,0.0010161612881347537,0.005593900103121996,0.009044048376381397,0.0015556070720776916,0.0009095502900891006,0.001905130920931697,0.001050856662914157,0.0013705722521990538,0.00039013498462736607,0.0016943661030381918,0.0008973359945230186,0.0003796410746872425,0.9549601674079895,0.002771023428067565,0.0004335329285822809,0.029140036553144455,0.0005002192920073867,0.0004028234106954187,0.002301156288012862,0.0009625504026189446
9780006496922,000649692X,Glamorous Powers,Susan Howatch,Clergy,http://books.google.com/books/content?id=_bhPYWs6RrYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Reissue of the author's most famous and well-loved work, the Starbridge series, six self-contained yet interconnected novels that explore the history of the Church of England through the 20th century.",1996.0,4.2,512.0,1441.0,Glamorous Powers,"9780006496922 Reissue of the author's most famous and well-loved work, the Starbridge series, six self-contained yet interconnected novels that explore the history of the Church of England through the 20th century.",Fiction,0.20235103368759155,0.001089825644157827,0.001534470939077437,0.006453509442508221,0.17040693759918213,0.0021580278407782316,0.0021778191439807415,0.000984524260275066,0.0013430134858936071,0.005593900103121996,0.009044048376381397,0.0015873807715252042,0.0006433890666812658,0.001905130920931697,0.001050856662914157,0.0013705722521990538,0.0005523396539501846,0.0019091980066150427,0.12655824422836304,0.00035462036612443626,0.9549601674079895,0.005174960475414991,0.0014220541343092918,0.03918299451470375,0.0006277490174397826,0.000862122920807451,0.0029783991631120443,0.0009711471502669156
9780006498865,0006498868,The Mad Ship,Robin Hobb,Fantasy fiction,http://books.google.com/books/content?id=2iWezkfdBE8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Fantasy master Robin Hobb delivers the stunning second volume of her Liveship Traders trilogy, returning to the timeless city of Bingtown, where pirates now plague the coasts and the dreaded slave trade flourishes. Althea Vestrit doesnt have time to be afraid, for her familys newly awakened Liveship, Vivacia, has been seized by the ruthless pirate Kennit. So Althea hatches a bold plan. But to carry it out, she must recruit a Liveship that has already slain two crews -- and is said to be insane.",2000.0,4.24,906.0,36101.0,The Mad Ship,"9780006498865 Fantasy master Robin Hobb delivers the stunning second volume of her Liveship Traders trilogy, returning to the timeless city of Bingtown, where pirates now plague the coasts and the dreaded slave trade flourishes. Althea Vestrit doesnt have time to be afraid, for her familys newly awakened Liveship, Vivacia, has been seized by the ruthless pirate Kennit. So Althea hatches a bold plan. But to carry it out, she must recruit a Liveship that has already slain two crews -- and is said to be insane.",Fiction,0.5253292322158813,0.0024196715094149113,0.005321003496646881,0.022068513557314873,0.1022317036986351,0.004479223862290382,0.002089390531182289,0.000984524260275066,0.002462828066200018,0.007565249223262072,0.009044048376381397,0.005580083932727575,0.002027183538302779,0.014238238334655762,0.19486667215824127,0.0015992275439202785,0.0026839592028409243,0.006827575620263815,0.0015468677738681436,0.006748626008629799,0.9549601674079895,0.006290039047598839,0.006895526312291622,0.012118332087993622,0.0015822116984054446,0.0010485162492841482,0.01753154583275318,0.0036818271037191153
9780006499169,0006499163,Post Captain,Patrick O'Brian,"Aubrey, Jack (Fictitious character)",http://books.google.com/books/content?id=S761k-z51Q4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This tale begins with Jack Aubrey arriving home from his exploits in the Mediterranean to find England at peace following the Treaty of Amiens. He and his friend Stephen Maturin, surgeon and secret agent, begin to live the lives of country gentlemen, hunting, entertaining and enjoying more amorous adventures. Their comfortable existence, however, is cut short when Jack is overnight reduced to a pauper with enough debts to keep him in prison for life. He flees to the continent to seek refuge: instead he finds himself a hunted fugitive as Napoleon has ordered the internment of all Englishmen in France. Aubrey's adventures in escaping from France and the debtors' prison will grip the reader as fast as his unequalled actions at sea.",1996.0,4.29,474.0,7815.0,Post Captain,"9780006499169 This tale begins with Jack Aubrey arriving home from his exploits in the Mediterranean to find England at peace following the Treaty of Amiens. He and his friend Stephen Maturin, surgeon and secret agent, begin to live the lives of country gentlemen, hunting, entertaining and enjoying more amorous adventures. Their comfortable existence, however, is cut short when Jack is overnight reduced to a pauper with enough debts to keep him in prison for life. He flees to the continent to seek refuge: instead he finds himself a hunted fugitive as Napoleon has ordered the internment of all Englishmen in France. Aubrey's adventures in escaping from France and the debtors' prison will grip the reader as fast as his unequalled actions at sea.",Fiction,0.01521901972591877,0.08047108352184296,0.012004770338535309,0.027437353506684303,0.06764396280050278,0.004249491263180971,0.0025228047743439674,0.002400235738605261,0.0026180134154856205,0.23056088387966156,0.01722562313079834,0.011786282062530518,0.004239843692630529,0.07158665359020233,0.015785206109285355,0.0025287598837167025,0.0056326440535485744,0.7457387447357178,0.005202446132898331,0.0033255538437515497,0.9549601674079895,0.010535133071243763,0.0033257261384278536,0.041559964418411255,0.009284662082791328,0.004415060859173536,0.2730618715286255,0.0017695458373054862
9780006499268,0006499260,The Reverse of the Medal,Patrick O'Brian,Adventure stories,http://books.google.com/books/content?id=YtjxFRb39Z4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this book, Jack Aubrey returns from his duties protecting whalers off the South American coast and is persuaded by a casual acquaintance to make investments in the City on the strength of supposedly certain information. From there he is led into the half-worlds of the London criminal underground and of government espionage - the province of his friend, Stephen Maturin.",1997.0,4.41,261.0,177.0,The Reverse of the Medal,"9780006499268 In this book, Jack Aubrey returns from his duties protecting whalers off the South American coast and is persuaded by a casual acquaintance to make investments in the City on the strength of supposedly certain information. From there he is led into the half-worlds of the London criminal underground and of government espionage - the province of his friend, Stephen Maturin.",Fiction,0.00497800949960947,0.0015242027584463358,0.0018194564618170261,0.0076605770736932755,0.0347139909863472,0.0021959601435810328,0.002089390531182289,0.000984524260275066,0.0018171145347878337,0.005593900103121996,0.009044048376381397,0.0021794799249619246,0.0007299333810806274,0.001905130920931697,0.0016844364581629634,0.0015024064341560006,0.0004268832562956959,0.0016943661030381918,0.0009212000877596438,0.0004107449494767934,0.9573537111282349,0.006418608129024506,0.0004335329285822809,0.013901104219257832,0.0006683879182673991,0.0006152464193291962,0.003003195859491825,0.0009003463201224804
9780006499626,0006499627,Miss Marple,Agatha Christie,"Detective and mystery stories, English",http://books.google.com/books/content?id=a96qPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Miss Marple featured in 20 short stories, published in a number of different collections in Britain and America. Presented here in their order of publication, Miss Marple uses her unique insight to deduce the truth about a series of unsolved crimes.",1997.0,4.2,359.0,6235.0,Miss Marple: The Complete Short Stories,"9780006499626 Miss Marple featured in 20 short stories, published in a number of different collections in Britain and America. Presented here in their order of publication, Miss Marple uses her unique insight to deduce the truth about a series of unsolved crimes.",Fiction,0.14541585743427277,0.0018495278200134635,0.001534470939077437,0.006453509442508221,0.1952555626630783,0.0015844408189877868,0.0037698738742619753,0.001575944130308926,0.0010866770753636956,0.005593900103121996,0.009044048376381397,0.001529098954051733,0.0006433890666812658,0.001905130920931697,0.001050856662914157,0.00253824214451015,0.0004714472743216902,0.0020391654688864946,0.0027168882079422474,0.00035462036612443626,0.9549601674079895,0.0062073757871985435,0.0015582896303385496,0.036275964230298996,0.0011189337819814682,0.000578635255806148,0.002301156288012862,0.0013090315042063594
9780006511489,0006511481,The Years of Rice and Salt,Kim Stanley Robinson,Black Death,http://books.google.com/books/content?id=I38CFD1RnmsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Hailed by ""The New York Times Book Review"" as ""eye-opening, "" this alternative history of the last 600 years begins as the Black Death kills nearly everyone in Europe, and China, India, and the nations of Islam now control the world.",2003.0,3.73,772.0,194.0,The Years of Rice and Salt,"9780006511489 Hailed by ""The New York Times Book Review"" as ""eye-opening, "" this alternative history of the last 600 years begins as the Black Death kills nearly everyone in Europe, and China, India, and the nations of Islam now control the world.",Nonfiction,0.009997313842177391,0.0018898677080869675,0.0019316107500344515,0.011838898062705994,0.1088155061006546,0.0009986901422962546,0.002089390531182289,0.000984524260275066,0.001447942340746522,0.010070201940834522,0.009044048376381397,0.0036372581962496042,0.00172458216547966,0.0030074152164161205,0.011366036720573902,0.0013705722521990538,0.0014507289743050933,0.0029960391111671925,0.0008973359945230186,0.0019917094614356756,0.9549601674079895,0.00538161164149642,0.0017835363978520036,0.1289127618074417,0.0021231367718428373,0.0004403828352224082,0.009228214621543884,0.004156788811087608
9780006512677,0006512674,Spares,Michael Marshall Smith,Human cloning,http://books.google.com/books/content?id=83RrAdP9y5UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Spares - human clones, the ultimate health insurance. An eye for an eye - but some people are doing all the taking. The story of Jack Randall: burnt-out, dropped out, and way overdrawn at the luck bank. But as caretaker on a Spares Farm, he still has a choice, and it might make a difference.",1998.0,4.13,317.0,2481.0,Spares,"9780006512677 Spares - human clones, the ultimate health insurance. An eye for an eye - but some people are doing all the taking. The story of Jack Randall: burnt-out, dropped out, and way overdrawn at the luck bank. But as caretaker on a Spares Farm, he still has a choice, and it might make a difference.",Nonfiction,0.0086864298209548,0.002684397157281637,0.004649653565138578,0.022530892863869667,0.28948527574539185,0.024789921939373016,0.0128529267385602,0.002227399731054902,0.005170013755559921,0.05126830190420151,0.009044048376381397,0.010686627589166164,0.005526477936655283,0.002469937317073345,0.005193084012717009,0.006012924946844578,0.0034140779171139,0.008249686099588871,0.002064857864752412,0.0020212335512042046,0.9549601674079895,0.08754120022058487,0.0015590161783620715,0.031286343932151794,0.004439956042915583,0.004037726670503616,0.0934574156999588,0.0015260748332366347
